TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,FRUSTRATED,TIRED,ENGAGED,CLASS
37.32,0,93.2098,no,25-34,hispanic,male,Unknown,-17.2159,19.6211,10.3681,0.0003,0.0231,0.0008,0.001,0.0003,2.7208,0.2498,-32.616,97.0797,0.0379,0,53.6806,0.241,0.0636,0,0.0009,0.0177,0.0035,13.1075,95.3735,0.0836,2.4333,99.9023,61.6752,0.0023,0.001,0.0184,23.5614,14.6575,0.3099,0.0002,0.0002,0.0018,0.0018,0.0018,0.0003,0,0.002,2.2998,2.2998,0.0018,0.0301,0,0,0,0
37.36,0,92.1974,no,25-34,hispanic,male,Unknown,-17.1992,19.1845,11.1613,0.0003,0.0211,0.0008,0.0012,0.0003,2.3342,0.3063,-31.998,96.4672,0.0385,0,50.5845,0.2715,0.0998,0,0.0011,0.0302,0.0059,10.604,95.7151,0.0709,4.354,99.9747,63.717,0.0022,0.0008,0.0172,34.6282,11.2579,0.3614,0.0002,0.0002,0.0018,0.0018,0.0018,0.0003,0,0.002,2.2999,2.2999,0.0018,0.03,0,0,0,0
37.4,0,94.2653,no,25-34,hispanic,male,Unknown,-16.654,17.9883,11.9325,0.0003,0.023,0.0009,0.0012,0.0003,2.69,0.4236,-30.183,96.8523,0.0253,0,53.4827,0.263,0.2229,0,0.0011,0.0255,0.01,5.5437,94.4886,0.0731,7.4085,99.999,69.0475,0.0036,0.0005,0.0121,39.0385,8.6019,0.3977,0.0002,0.0002,0.0018,0.0018,0.0018,0.0003,0,0.002,2.2999,2.2997,0.0018,0.0299,0,0,0,0
37.48,0,96.1105,no,25-34,hispanic,male,Unknown,-19.8935,15.0325,12.9734,0.0003,0.023,0.0015,0.0014,0.0003,2.7025,0.7516,-27.8689,95.2886,0.0134,0,53.5379,0.2336,1.0523,0,0.0009,0.0148,0.0167,2.3782,88.559,0.0782,12.8318,100,80.1149,0.0043,0.0004,0.0099,42.4308,7.3039,0.4809,0.0002,0.0002,0.0018,0.0018,0.0018,0.0003,0,0.002,2.3,2.2996,0.0018,0.0298,0,0,0,0
37.52,0,99.0029,no,25-34,hispanic,male,Unknown,-21.3396,13.1464,10.9969,0.0003,0.0231,0.0029,0.0016,0.0002,2.7435,0.9813,-25.4497,91.75,0.006,0,53.7698,0.1677,1.908,0,0.0007,0.0074,0.0231,1.5415,79.9541,0.0769,15.3702,99.9999,85.4547,0.0031,0.0002,0.0075,48.8664,6.4797,0.5475,0.0002,0.0002,0.0018,0.0018,0.0018,0.0002,0,0.0019,2.3001,2.2995,0.0018,0.0297,0,0,0,0
37.56,0,100.6592,no,25-34,hispanic,male,Unknown,-25.0343,12.505,12.3488,0.0003,0.0237,0.03,0.0025,0.0002,2.8567,1.3648,-19.8667,64.5473,0.0031,0,54.6011,0.1743,6.9243,0,0.0006,0.0033,0.0325,0.7257,53.7877,0.0863,18.5089,99.9995,86.9779,0.0019,0.0002,0.0081,39.0759,5.895,0.6521,0.0002,0.0002,0.0017,0.0018,0.0018,0.0002,0,0.0019,2.3002,2.2994,0.0018,0.0297,0,0,0,0
37.64,0,100.1207,no,25-34,hispanic,male,Unknown,-28.2282,11.269,12.0881,0.0003,0.0229,48.825,0.0047,0.0001,2.6642,2.6231,-32.7782,12.5549,0.0017,0,53.2784,0.2804,53.5873,0,0.0005,0.0022,0.0426,0.4306,19.24,0.1034,24.7589,99.8989,89.5314,0.0011,0.0002,0.0149,23.233,6.3777,0.8617,0.0002,0.0002,0.0016,0.0018,0.0018,0.0001,0,0.0019,2.3002,2.2994,0.0018,0.0297,0,0,0,0
37.68,0,101.0473,no,25-34,hispanic,male,Unknown,-31.6984,9.7413,11.4476,0.0004,0.0198,97.0006,0.007,0.0001,2.0186,3.8516,-38.2801,16.6285,0.001,0.0001,47.8727,0.5385,73.731,0,0.0006,0.0017,0.0473,0.4793,3.6984,0.1403,28.4479,98.9117,92.0688,0.0006,0.0005,0.0354,8.8001,7.0113,1.1857,0.0002,0.0002,0.0015,0.0018,0.0018,0.0001,0.0001,0.0019,2.3001,2.2994,0.0018,0.0297,0,0,0,0
37.72,0,102.0123,no,25-34,hispanic,male,Unknown,-31.8203,9.3727,10.6859,0.0004,0.0183,99.7515,0.0081,0.0001,1.7081,3.5779,-46.8164,38.0138,0.0008,0.0003,44.717,0.7763,92.4172,0,0.0006,0.0012,0.0549,0.5133,0.7373,0.1814,27.6851,92.7293,92.5908,0.0003,0.001,0.0726,2.3032,7.513,1.6078,0.0002,0.0001,0.0014,0.0018,0.0018,0.0001,0.0001,0.002,2.3,2.2993,0.0018,0.0297,0,0,0,0
37.8,0,101.5862,no,25-34,hispanic,male,Unknown,-34.5478,7.5401,11.0164,0.0005,0.0162,99.8911,0.0104,0.0001,1.1766,4.8331,-50.0503,48.3882,0.0007,0.001,38.2358,1.792,98.7632,0,0.0007,0.001,0.0558,0.2187,0.2223,0.3338,30.4595,0.7467,94.7448,0.0002,0.0038,0.2482,1.0784,8.7616,1.8132,0.0002,0.0001,0.0013,0.0018,0.0018,0.0001,0.0002,0.002,2.2999,2.2993,0.0018,0.0298,0,0,0,0
37.84,0,105.3954,no,unknown,unknown,unknown,Unknown,-35.7247,7.0285,9.6504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.88,0,108.1252,no,25-34,hispanic,male,Unknown,-34.8062,5.6408,8.2147,0.0004,0.0186,99.8956,0.0239,0.0006,0.4434,1.0228,-52.3166,49.3129,0.0016,0.0111,27.375,9.3587,98.9826,0,0.0008,0.0013,0.0632,0.036,0.0918,0.6326,14.139,1.8215,96.345,0.0001,0.0584,2.9467,0.901,11.007,1.0374,0.0002,0.0001,0.0012,0.0018,0.0018,0.0006,0.0002,0.0021,2.2999,2.2992,0.0018,0.0295,0,0,0,0
37.96,0,108.9098,no,unknown,unknown,unknown,Unknown,-36.3292,2.9149,6.5608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,110.1487,no,25-34,hispanic,male,Unknown,-34.4318,2.0479,5.4767,0,0.1584,99.9017,0.8791,0.078,0.0157,0.8548,-64.5381,50.8876,0.009,0.0728,11.7763,52.4906,99.4403,0,0.0007,0.0076,0.1338,0.0119,0.1863,1.0567,4.8286,8.7759,98.1844,0,2.5107,42.2911,1.5858,19.9418,0.8146,0.0003,0.0001,0.0011,0.0018,0.0018,0.078,0.0002,0.011,2.2998,2.2992,0.0018,0.0295,0,1,0,2
38.04,0,109.4277,no,unknown,unknown,unknown,Unknown,-35.3662,1.6949,6.3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
38.08,0,108.8716,no,25-34,hispanic,male,Unknown,-33.7077,0.4899,5.4635,0,1.2978,99.9065,13.8474,3.5951,0.0013,1.3829,-60.1256,53.8504,0.035,0.1459,5.6257,89.6922,99.6745,0.0005,0.0009,0.0691,0.2464,0.0392,0.2911,2.486,2.8598,16.1257,98.664,0,41.8719,91.5554,2.121,27.0936,0.9659,0.0003,0.0001,0.0009,0.0018,0.0018,3.5951,0.0003,4.8673,2.2998,2.2991,0.0018,0.0303,0,1,0,2
38.16,0,107.1404,no,25-34,hispanic,male,Unknown,-33.4417,0.4886,6.183,0,1.6282,99.9096,16.7647,5.0504,0.0011,1.6145,-53.0367,55.9892,0.0774,0.1397,5.01,93.0364,99.7979,0.0012,0.0011,0.2755,0.3009,0.0634,0.3357,3.5722,3.7786,2.2632,98.6643,0,62.3536,95.0898,2.6278,27.3589,1.0302,0.0002,0.0001,0.0008,0.0018,0.0018,5.0504,0.0003,10.3784,2.2997,2.299,0.0018,0.0315,0,1,0,2
38.2,0,110.8609,no,unknown,unknown,unknown,Unknown,-35.4379,0.4808,6.7466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.6664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
38.24,0,109.7204,no,25-34,hispanic,male,Unknown,-33.7886,-0.5913,7.0813,0,2.0775,99.9142,16.5024,6.7544,0.0012,1.7499,-47.3749,63.1572,0.2781,0.1287,4.1495,94.5924,99.8347,0.0061,0.0016,3.7514,0.4286,0.0462,0.6572,7.7108,4.4168,3.9176,98.637,0,80.0532,96.7171,4.7743,26.0143,1.2315,0.0002,0.0001,0.0007,0.0019,0.0018,6.7544,0.0003,16.5755,2.2994,2.2987,0.0018,0.0332,0,1,0,2
38.32,0,107.1955,no,25-34,hispanic,male,Unknown,-29.8746,-2.046,3.3737,0,2.0635,99.9174,14.3738,7.7309,0.0013,1.323,-50.054,68.245,0.2786,0.1251,3.7477,93.1641,99.8651,0.0152,0.0018,10.8457,0.5143,0.008,0.7519,9.6602,1.9962,9.0476,98.1851,0,77.6931,95.922,3.8276,27.6195,1.4167,0.0002,0.0001,0.0005,0.0019,0.0018,7.7309,0.0003,17.18,2.2992,2.2985,0.0018,0.0346,0,1,0,2
38.36,0,106.5174,no,25-34,hispanic,male,Unknown,-32.3261,-1.3818,2.912,0,2.0504,99.9223,12.2804,11.2479,0.0016,1.1303,-54.4262,86.2092,0.2016,0.1231,3.3651,91.4798,99.8738,0.0359,0.0022,25.785,0.5418,0.0034,0.5955,11.8352,0.7394,3.7049,98.4072,0,76.8117,94.9943,1.7842,28.7149,1.6077,0.0002,0.0001,0.0004,0.0019,0.0018,11.2479,0.0003,17.209,2.2991,2.2983,0.0018,0.0358,0,1,0,2
38.4,0,108.8993,no,25-34,hispanic,male,Unknown,-28.2201,-0.7476,2.9591,0,2.0728,99.9283,10.2742,17.932,0.002,1.0508,-64.0026,95.7985,0.1145,0.1101,2.5973,89.6965,99.8482,0.0754,0.0023,43.927,0.7026,0.0008,0.238,14.7562,0.2981,84.0362,98.5943,0,65.0951,93.117,0.6373,30.4615,1.6911,0.0002,0.0001,0.0003,0.0019,0.0018,17.932,0.0003,17.2109,2.2989,2.2981,0.0018,0.0367,0,1,0,2
38.48,0,108.9045,no,25-34,hispanic,male,Unknown,-24.435,-0.3762,4.2358,0,1.5531,99.9305,5.9591,14.1507,0.0033,0.9125,-75.6733,97.7714,0.0466,0.131,2.2109,82.7777,99.5662,0.156,0.0025,53.3711,0.8286,0.0001,0.0538,17.4998,0.1308,99.9998,98.6936,0,37.6077,84.243,0.2093,32.0488,1.6225,0.0002,0,0.0002,0.0019,0.0018,14.1507,0.0003,17.2109,2.2987,2.2981,0.0018,0.0375,0,1,0,2
38.52,0,104.2637,no,25-34,hispanic,male,Unknown,-24.409,-1.0664,1.1079,0,1.5089,99.9292,6.3542,12.1726,0.003,0.9172,-77.3268,96.3488,0.0376,0.1484,1.4025,83.1296,99.3761,0.1883,0.0026,46.4448,0.9489,0.0002,0.0152,16.9174,0.1106,99.9899,98.5031,0,28.3527,81.0448,0.1033,35.3756,1.4055,0.0002,0,0.0001,0.0019,0.0018,12.1726,0.0003,17.2109,2.2985,2.2981,0.0018,0.038,0,1,0,2
38.56,0,100.1899,no,25-34,hispanic,male,Unknown,-24.2253,-1.4669,-1.2486,0,1.7749,99.9301,7.2721,14.7283,0.0027,0.9577,-78.8837,96.1158,0.0486,0.1692,0.9282,85.3373,99.0105,0.2043,0.0031,45.9103,0.9767,0.0007,0.0064,17.9214,0.1397,45.0423,98.3803,0,25.261,81.3729,0.0841,39.0667,1.222,0.0002,0,0,0.0019,0.0018,14.7283,0.0003,17.2112,2.2983,2.2981,0.0018,0.0383,0,1,0,2
38.64,0,99.2747,no,25-34,hispanic,male,Unknown,-20.6173,-3.3379,-7.7559,0,1.6393,99.8675,3.049,5.6176,0.0067,0.8343,-76.4229,87.8897,0.0419,0.2816,0.544,76.9957,92.4417,0.2547,0.0035,35.3067,0.8689,0.0269,0.0037,27.0806,0.2968,0,97.6625,0,9.1756,70.7682,0.0704,38.4908,1.2391,0.0002,0,0.0001,0.0019,0.0018,5.6176,0.0003,17.2113,2.2981,2.2981,0.0018,0.0384,0,1,0,2
38.68,0,99.9069,no,25-34,hispanic,male,Unknown,-17.5412,-3.543,4.4165,0.0001,0.8504,99.3838,0.5081,0.5276,0.035,0.5894,-59.9241,76.5609,0.0255,0.4117,0.2913,57.4311,78.5148,0.2387,0.0035,14.0777,0.7377,0.0719,0.0025,38.0567,0.4447,0,97.567,0,2.5703,49.9935,0.0484,31.7581,1.2185,0.0002,0,0.0002,0.002,0.0018,0.5276,0.0002,17.2113,2.298,2.298,0.0018,0.0385,0,1,0,2
38.72,0,100.4279,no,25-34,hispanic,male,Unknown,-17.517,-5.7697,3.7181,0.0004,0.2827,59.4243,0.0856,0.0876,0.1596,0.4214,-32.7091,22.5594,0.0218,0.6188,0.1713,35.473,40.2305,0.1972,0.003,6.0746,0.6796,0.4699,0.003,42.5024,1.1436,0,96.2531,0,0.692,29.6763,0.0255,22.4883,1.118,0.0002,0,0.0003,0.002,0.0018,0.0876,0.0002,17.2113,2.2979,2.2979,0.0018,0.0385,0,1,0,2
38.8,0,101.7043,no,25-34,hispanic,male,Unknown,-16.8281,-5.7933,2.701,0.0014,0.0803,1.1364,0.0201,0.022,0.4767,0.3277,-7.6292,4.2705,0.0154,0.8597,0.1069,15.8394,1.6342,0.1632,0.0028,2.1542,0.6515,3.847,0.0053,40.6233,2.2263,0,96.236,0,0.1696,14.9868,0.0255,16.964,0.8083,0.0002,0,0.0004,0.002,0.0018,0.022,0.0001,17.2113,2.2978,2.2978,0.0018,0.0384,0,1,0,2
38.84,0,101.019,no,25-34,hispanic,male,Unknown,-16.133,-6.6565,-0.7199,0.002,0.0199,0.7305,0.0154,0.008,0.431,0.2899,-4.1649,0.6451,0.0148,0.9854,0.0813,5.2637,0.5801,0.1202,0.0027,0.7645,0.5972,5.8211,0.0058,24.2179,2.9346,0,95.5583,0,0.0611,7.4257,0.039,12.061,0.5409,0.0003,0.0001,0.0006,0.002,0.0018,0.008,0,17.2112,2.2978,2.2978,0.0018,0.0383,0,1,0,2
38.88,0,101.7504,no,25-34,hispanic,male,Unknown,-13.6983,-7.5731,-2.4107,0.0021,0.0092,0.5502,0.0168,0.0057,0.3176,0.2695,-3.063,0.2136,0.0152,0.9881,0.0468,1.5111,0.0755,0.0794,0.0027,0.2946,0.6156,7.2253,0.0063,12.4375,2.9112,0,94.7119,0,0.022,3.1236,0.0742,8.5405,0.3942,0.0004,0.0002,0.0006,0.002,0.0018,0.0057,0,16.1989,2.2978,2.2978,0.0018,0.0377,0,1,0,2
38.96,0,101.1225,no,25-34,hispanic,male,Unknown,-11.1799,-8.1517,-2.8392,0.002,0.0068,0.4956,0.0158,0.0059,0.272,0.3743,-5.2938,0.2537,0.0198,1.0918,0.0326,0.344,0.0121,0.0559,0.0028,0.1485,0.5609,16.017,0.0086,7.3735,6.2199,0,94.1014,0,0.0131,1.5646,0.1659,6.1424,0.3313,0.0005,0.0003,0.0007,0.002,0.0018,0.0059,0,16.1988,2.2979,2.2979,0.0018,0.0375,0,1,0,2
39,0,100.9636,no,25-34,hispanic,male,Unknown,-10.5045,-9.3963,-4.3962,0.002,0.0059,0.4729,0.0185,0.0053,0.2419,0.6065,-3.42,0.1674,0.034,0.8404,0.0226,0.1758,0.0137,0.0347,0.003,0.0994,0.4803,10.3505,0.0135,4.7177,10.8239,0.0011,92.5583,0,0.0406,1.5879,0.2959,4.1218,0.2661,0.0005,0.0004,0.0008,0.002,0.0018,0.0053,0,15.299,2.2979,2.2979,0.0018,0.037,0,1,0,2
39.04,0,103.7116,no,25-34,hispanic,male,Unknown,-10.0261,-9.9481,-5.8237,0.0019,0.0054,0.4572,0.0206,0.005,0.2263,0.5469,-2.5934,0.1354,0.0216,1.0235,0.0242,0.0475,0.0078,0.0202,0.0035,0.1138,0.4026,7.5029,0.0198,2.9401,9.8587,99.9872,91.7615,0,0.0339,0.5416,0.3073,2.6098,0.2209,0.0006,0.0005,0.0009,0.002,0.0018,0.005,0,15.2901,2.298,2.298,0.0018,0.0367,0,1,1,3
39.08,0,104.3621,no,25-34,hispanic,male,Unknown,-7.6118,-9.3081,-6.6264,0.0019,0.005,0.4441,0.0236,0.0045,0.2135,0.7279,-1.2978,0.0978,0.0066,1.2189,0.0316,0.0134,0.0102,0.0111,0.0032,0.1023,0.3319,2.9568,0.0274,1.4555,12.5632,99.9999,92.6789,0,0.0103,0.1411,0.2305,1.9298,0.1761,0.0007,0.0006,0.001,0.002,0.0018,0.0045,0,14.4854,2.2981,2.298,0.0018,0.0363,0,1,1,3
39.16,0,104.1602,no,25-34,hispanic,male,Unknown,-8.6185,-8.6837,-7.4011,0.0018,0.0048,0.438,0.0247,0.0044,0.2056,1.1002,-0.694,0.0893,0.0029,1.0591,0.0446,0.0074,0.0177,0.0071,0.003,0.1161,0.2455,1.0722,0.0354,0.7017,16.4844,99.9999,93.4824,0.0001,0.0116,0.0737,0.1747,1.1863,0.1406,0.0008,0.0007,0.001,0.002,0.0018,0.0044,0,10.1407,2.2981,2.298,0.0018,0.0356,0,1,1,3
39.2,0,107.0632,no,25-34,hispanic,male,Unknown,-7.7396,-7.4623,-6.8369,0.0018,0.0048,0.4348,0.0256,0.0044,0.2038,1.3792,-0.5278,0.0877,0.0016,1.2162,0.0533,0.0047,0.0277,0.0049,0.0031,0.1877,0.2159,0.2739,0.0435,0.3857,18.6376,99.9999,94.8218,0.0002,0.0175,0.054,0.1476,0.7248,0.112,0.0009,0.0008,0.0011,0.002,0.0018,0.0044,0,5.2098,2.2981,2.298,0.0018,0.0345,0,1,1,3
39.24,0,106.1011,no,25-34,hispanic,male,Unknown,-9.3433,-8.1288,-7.1094,0.0018,0.0047,0.4357,0.0253,0.0044,0.2008,2.1924,-0.4261,0.0891,0.001,0.9619,0.052,0.0039,0.045,0.0034,0.0033,0.254,0.1663,0.145,0.0293,0.2239,23.0777,99.9866,94.1267,0.0004,0.0439,0.0703,0.1973,0.4669,0.0885,0.0009,0.0008,0.0012,0.002,0.0018,0.0044,0,4.9494,2.2981,2.298,0.0018,0.0342,0,1,1,3
39.32,0,104.9361,no,25-34,hispanic,male,Unknown,-10.0465,-6.3207,-7.6665,0.0018,0.0047,0.4397,0.0249,0.0044,0.1979,2.9663,-0.3155,0.0897,0.0009,0.648,0.0435,0.0037,0.1185,0.0025,0.0033,0.2685,0.1545,0.0569,0.0164,0.1237,25.9978,0.0013,95.8348,0.0005,0.1112,0.1008,0.1517,0.3171,0.0659,0.001,0.0009,0.0013,0.002,0.0018,0.0044,0.0001,0.5105,2.2981,2.298,0.0018,0.0329,0,1,1,3
39.36,0,103.7564,no,25-34,hispanic,male,Unknown,-9.4682,-5.7743,-7.5221,0.0018,0.0046,0.4384,0.0247,0.0045,0.1966,3.5791,-0.2401,0.0881,0.0006,0.4764,0.0404,0.0035,0.1152,0.0016,0.0037,0.234,0.1196,0.0899,0.0098,0.0942,27.8247,0,96.2498,0.0006,0.161,0.1025,0.0988,0.2562,0.0493,0.0011,0.001,0.0014,0.002,0.0018,0.0045,0.0001,0.0269,2.2981,2.298,0.0018,0.0318,0,1,1,3
39.4,0,104.1939,no,25-34,hispanic,male,Unknown,-9.1358,-5.7037,-7.1283,0.0018,0.0046,0.4378,0.0248,0.0045,0.1967,1.83,-0.2455,0.0856,0.0004,0.522,0.0456,0.0032,0.1359,0.001,0.004,0.1759,0.0971,0.0882,0.0065,0.0699,21.3418,0,96.3005,0.0007,0.1604,0.1059,0.0552,0.197,0.0395,0.0012,0.0011,0.0014,0.002,0.0018,0.0045,0.0001,0.0037,2.2981,2.298,0.0018,0.0308,0,1,1,3
39.48,0,104.4765,no,25-34,hispanic,male,Unknown,-9.1785,-6.0529,-6.72,0.0018,0.0046,0.4371,0.0249,0.0044,0.1973,0.6823,-0.3018,0.0842,0.0002,0.6387,0.0464,0.0035,0.1414,0.0006,0.0045,0.104,0.0629,0.1856,0.0055,0.0527,11.9471,0,96.0434,0.0007,0.1332,0.1066,0.0387,0.1536,0.0337,0.0013,0.0012,0.0015,0.0019,0.0018,0.0044,0.0001,0.0021,2.2981,2.298,0.0018,0.03,0,1,1,3
39.52,0,102.8051,no,25-34,hispanic,male,Unknown,-10.245,-4.3948,-6.3872,0.0018,0.0047,0.4371,0.0254,0.0044,0.1987,0.4172,-0.4176,0.0854,0.0001,0.9105,0.0447,0.0028,0.1295,0.0004,0.0052,0.0618,0.0435,0.245,0.0054,0.0373,7.2922,0,97.128,0.0005,0.0463,0.0993,0.0428,0.129,0.0316,0.0014,0.0013,0.0016,0.0019,0.0018,0.0044,0.0001,0.0021,2.2981,2.298,0.0018,0.0294,0,1,1,3
39.56,0,103.4042,no,25-34,hispanic,male,Unknown,-10.4248,-4.4998,-5.5799,0.0018,0.0047,0.4346,0.0253,0.0044,0.1986,0.3132,-0.4402,0.084,0.0001,0.9071,0.0378,0.0024,0.0993,0.0003,0.0076,0.0349,0.028,0.3787,0.0054,0.0326,4.5823,0,97.0689,0.0002,0.0337,0.144,0.0545,0.0974,0.0307,0.0014,0.0013,0.0017,0.0019,0.0018,0.0044,0.0001,0.0021,2.2981,2.298,0.0018,0.029,0,1,1,3
39.64,0,106.1428,no,25-34,hispanic,male,Unknown,-11.6459,-3.6166,-5.8712,0.0018,0.0047,0.433,0.0252,0.0044,0.1979,0.2847,-0.4086,0.0819,0.0001,0.8261,0.0226,0.0018,0.0957,0.0003,0.0099,0.0231,0.0221,0.3701,0.0054,0.0262,3.6831,0,97.5318,0.0001,0.0355,0.1952,0.0609,0.0726,0.0299,0.0015,0.0014,0.0018,0.0019,0.0018,0.0044,0.0001,0.002,2.2981,2.298,0.0018,0.0287,0,1,1,3
39.68,0,106.7241,no,25-34,hispanic,male,Unknown,-11.2487,-2.9887,-4.9358,0.0018,0.0047,0.4336,0.0252,0.0044,0.1975,0.2606,-0.4034,0.0818,0.0001,0.7932,0.0136,0.0014,0.1106,0.0002,0.0131,0.0165,0.0191,0.3535,0.0055,0.0119,2.8488,0,97.8167,0,0.0303,0.2643,0.0996,0.0695,0.0248,0.0016,0.0015,0.0018,0.0019,0.0018,0.0044,0.0001,0.0019,2.2981,2.298,0.0018,0.0285,0,1,1,3
39.72,0,108.4919,no,25-34,hispanic,male,Unknown,-10.7804,-2.6987,-5.3813,0.0018,0.0046,0.4353,0.0249,0.0044,0.1965,0.2499,-0.3648,0.082,0.0002,0.6397,0.0096,0.0012,0.1423,0.0002,0.0177,0.0127,0.018,0.3127,0.0064,0.0051,2.4543,0,97.9372,0,0.026,0.3358,0.2218,0.0765,0.0188,0.0017,0.0016,0.0018,0.0019,0.0018,0.0044,0.0001,0.0019,2.2981,2.298,0.0018,0.0284,0,1,1,3
39.8,0,108.0532,no,25-34,hispanic,male,Unknown,-10.6432,-2.1368,-5.6535,0.0018,0.0046,0.441,0.0251,0.0044,0.1966,0.2415,-0.3795,0.0824,0.0002,0.6571,0.0092,0.0009,0.2421,0.0001,0.0261,0.0103,0.0164,0.1441,0.0061,0.0027,2.1311,0,98.1524,0,0.013,0.2573,0.3241,0.0949,0.0146,0.0018,0.0017,0.0018,0.0019,0.0018,0.0044,0.0001,0.0019,2.2981,2.298,0.0018,0.0283,0,1,1,3
39.84,0,108.4229,no,25-34,hispanic,male,Unknown,-12.4391,-1.9108,-5.4479,0.0018,0.0046,0.4439,0.0253,0.0044,0.1973,0.241,-0.4456,0.0829,0.0002,0.7816,0.0085,0.0007,0.2898,0.0001,0.0338,0.0116,0.0155,0.1324,0.0069,0.0017,2.1095,0,98.2326,0,0.0072,0.1861,0.5929,0.1122,0.0136,0.0018,0.0018,0.0018,0.0019,0.0018,0.0044,0.0001,0.0019,2.2981,2.298,0.0018,0.0282,0,1,1,3
39.88,0,108.5617,no,25-34,hispanic,male,Unknown,-13.8106,-2.4597,-4.4376,0.0018,0.0047,0.4456,0.0257,0.0043,0.1988,0.2322,-0.5178,0.0832,0.0002,1.037,0.0079,0.0008,0.3169,0.0002,0.0376,0.0112,0.0159,0.0598,0.0071,0.0016,1.7602,0,98.0316,0,0.0041,0.1702,0.7224,0.1174,0.0161,0.0018,0.0018,0.0018,0.0019,0.0018,0.0043,0.0001,0.0019,2.2981,2.298,0.0018,0.0282,0,1,1,3
39.96,0,109.0825,no,25-34,hispanic,male,Unknown,-12.6075,-2.9609,-4.3201,0.0018,0.0047,0.4441,0.0259,0.0043,0.1994,0.2303,-0.5272,0.0829,0.0002,1.1395,0.0079,0.0009,0.2927,0.0002,0.0421,0.0106,0.0162,0.0177,0.0074,0.0018,1.6805,0,97.8286,0,0.0033,0.1676,0.7609,0.1035,0.0228,0.0018,0.0018,0.0018,0.0019,0.0018,0.0043,0.0001,0.0019,2.2981,2.298,0.0018,0.0282,0,1,1,3
40,0,109.0277,no,25-34,hispanic,male,Unknown,-12.6293,-1.7465,-3.6702,0.0018,0.0047,0.4435,0.0257,0.0043,0.1987,0.227,-0.4865,0.0828,0.0002,1.0135,0.0084,0.001,0.2822,0.0003,0.0484,0.0101,0.0199,0.0136,0.0054,0.002,1.5457,0,98.2888,0,0.0037,0.1868,0.7417,0.0885,0.034,0.0018,0.0018,0.0018,0.0018,0.0018,0.0043,0.0001,0.0019,2.298,2.2979,0.0018,0.0281,0,1,1,3
40.04,0,109.0533,no,25-34,hispanic,male,Unknown,-11.6414,-3.7401,-3.3493,0.0018,0.0047,0.441,0.0258,0.0043,0.1988,0.22,-0.4742,0.0815,0.0002,1.0247,0.0084,0.001,0.2525,0.0004,0.0501,0.0096,0.0259,0.0079,0.0048,0.002,1.2499,0,97.4716,0,0.0036,0.2031,0.5938,0.0822,0.0482,0.0018,0.0018,0.0018,0.0018,0.0018,0.0043,0.0001,0.0019,2.298,2.2979,0.0018,0.0281,0,1,1,3
40.08,0,108.5661,no,25-34,hispanic,male,Unknown,-12.0197,-3.6799,-3.1148,0.0018,0.0047,0.4384,0.0258,0.0043,0.1988,0.2149,-0.4507,0.0813,0.0002,1.0377,0.0083,0.0012,0.2074,0.0005,0.0453,0.0091,0.031,0.004,0.004,0.0019,1.0304,0,97.5011,0,0.0038,0.2298,0.456,0.0827,0.0645,0.0018,0.0018,0.0018,0.0018,0.0018,0.0043,0.0001,0.0019,2.2979,2.2978,0.0018,0.0281,0,1,1,3
40.16,0,106.5685,no,25-34,hispanic,male,Unknown,-14.9744,-6.6491,0.6805,0.0018,0.0046,0.446,0.025,0.0044,0.1962,0.2094,-0.3805,0.0815,0.0002,0.5909,0.0095,0.0015,0.342,0.0006,0.0436,0.0086,0.0409,0.0029,0.002,0.0033,0.7836,99.8382,95.5646,0,0.0072,0.2012,0.2761,0.0755,0.1085,0.0018,0.0018,0.0018,0.0018,0.0018,0.0044,0.0001,0.0019,2.2978,2.2978,0.0018,0.0281,0,1,1,3
